GroupName,ChartName,point_time,point_val,Batch_ID,FabPhase,Production Line
apple,x,2023/5/10 11:13,0.918932883,1BGKH,T12P4,6
apple,x,2023/5/10 11:13,1.080853137,1BHDQ,T12P4,6
apple,x,2023/5/10 11:13,0.962721619,1BGKH,T12P4,6
apple,x,2023/5/10 11:13,0.925091832,1BGII,T12P4,6
apple,x,2023/5/10 11:14,1.030817377,1BGLZ,T12P4,6
apple,x,2023/5/10 11:14,1.047242669,1BHII,T12P4,6
apple,x,2023/5/10 11:14,1.018490041,1BGEZ,T12P4,6
apple,x,2023/5/10 11:14,0.956867091,1BGMA,T12P4,6
apple,x,2023/5/10 11:14,1.005350068,1BGMA,T12P4,6
apple,x,2023/5/10 11:15,0.934235676,1BHJV,T12P4,6
apple,x,2023/5/10 11:15,1.027217809,1BGKH,T12P4,6
apple,x,2023/5/10 11:15,0.906550359,1BHNR,T12P4,6
apple,x,2023/5/10 11:16,0.970176047,1BHHF,T12P4,6
apple,x,2023/5/10 11:16,1.065710231,1BGMA,T12P4,6
apple,x,2023/6/19 09:48,0.951238884,1BHLA,T12P4,6
apple,x,2023/6/19 09:48,0.996731727,1BHND,T12P4,6
apple,x,2023/6/19 09:49,0.977953111,1BHLA,T12P4,6
apple,x,2023/6/19 09:49,1.009252315,1BHNS,T12P4,6
apple,x,2023/6/19 09:49,1.086268389,1BHSZ,T12P4,6
apple,x,2023/6/19 09:49,0.904075487,1BHTF,T12P4,6
apple,x,2023/6/19 09:50,1.091077202,1BHTP,T12P4,6
apple,x,2023/6/19 09:50,1.149623321,1BHTP,T12P4,6
apple,x,2023/6/19 09:50,0.953444859,1BHSZ,T12P4,6
apple,x,2023/6/19 09:50,1.134113956,1BHTR,T12P4,6
apple,x,2023/6/19 09:50,0.863108342,1BHUS,T12P4,6
apple,x,2023/6/19 09:50,1.041745116,1BFWO,T12P4,6
apple,x,2023/6/19 09:51,0.999877394,1BHTQ,T12P4,6
apple,x,2023/6/19 09:51,0.837362565,1BHUI,T12P4,6
apple,x,2023/6/19 09:51,1.035845536,1BHTQ,T12P4,6
apple,x,2023/6/19 09:51,0.955597396,1BHUI,T12P4,6
apple,x,2023/6/19 09:52,0.967029596,1BHUL,T12P4,6
apple,x,2023/6/19 09:52,1.137470014,1BHVB,T12P4,6
apple,x,2023/6/19 09:58,1.119774933,1BHKY,T12P4,6
apple,x,2023/6/19 09:58,0.91756674,1BHTZ,T12P4,6
apple,x,2023/6/19 09:59,1.020939786,1BHVC,T12P4,6
apple,x,2023/6/19 09:59,1.032439778,1BHUY,T12P4,6
apple,x,2023/6/19 09:59,0.862097129,1BHKY,T12P4,6
apple,x,2023/6/19 09:59,1.01049538,1BHTZ,T12P4,6
apple,x,2023/6/19 09:59,0.900344183,1BHUT,T12P4,6
apple,x,2023/6/19 09:59,1.139692592,1BHVF,T12P4,6
apple,x,2023/6/19 09:59,0.902917527,1BHVC,T12P4,6
apple,x,2023/6/19 09:59,0.964236208,1BHUT,T12P4,6
apple,x,2023/6/19 09:59,0.911787876,1BHVF,T12P4,6
apple,x,2023/6/19 10:00,0.95958965,1BHUY,T12P4,6
apple,x,2023/6/19 10:00,1.000974524,1BHVM,T12P4,6
apple,x,2023/6/19 10:00,0.972956362,1BHVQ,T12P4,6
apple,x,2023/7/13 11:15,1.058930802,1BHVO,T12P4,6
apple,x,2023/7/13 11:15,1.06465768,1BHVO,T12P4,6
apple,x,2023/7/13 11:15,1.032388898,1BHWI,T12P4,6
apple,x,2023/7/13 11:15,0.954704176,1BHWL,T12P4,6
apple,x,2023/7/13 11:16,0.988302333,1BHWB,T14P5,7
apple,x,2023/7/13 11:16,1.030787217,1BHWA,T14P6,7
apple,x,2023/7/13 11:16,1.017427862,1BHWZ,T14P6,11
apple,x,2023/7/13 11:16,1.104225576,1BHWH,T12P4,5
apple,x,2023/7/13 11:16,1.134635019,1BHWO,T12P4,8
apple,x,2023/7/13 11:16,1.103675875,1BHWA,T12P4,8
apple,x,2023/7/13 11:16,0.985590656,1BHWW,T12P4,6
apple,x,2023/7/13 11:16,0.972797204,1BHWY,T12P4,6
apple,x,2023/7/13 11:16,0.966661602,1BHWP,T12P4,11
apple,x,2023/7/13 11:17,0.995169152,1BHWY,T12P4,5
apple,x,2023/7/13 11:17,0.81481209,1BHWZ,T12P4,6
apple,x,2023/7/13 11:17,0.921531202,1BHWM,T12P4,6
apple,x,2023/7/13 11:17,0.962688512,1BHWV,T12P4,9
apple,x,2023/7/13 11:17,1.015803323,1BHWW,T12P4,5
apple,x,2023/7/13 11:17,1.093983164,1BHWT,T12P4,11
apple,x,2023/7/13 11:17,0.896633158,1BHWP,T12P4,7
apple,x,2023/7/13 11:17,0.905726684,1BHWZ,T12P4,4
apple,x,2023/7/13 11:18,0.891657214,1BHXC,T12P4,9
apple,x,2023/7/13 11:18,0.971966735,1BHWY,T12P4,7
apple,x,2023/7/13 11:18,1.266961219,1BHWW,T14P5,7
apple,x,2023/7/13 11:18,0.851523044,1BHXH,T14P6,7
apple,x,2023/7/13 11:18,0.897326454,1BHXB,T14P6,11
apple,x,2023/7/13 11:18,0.982241526,1BHXB,T12P4,5
apple,x,2023/7/13 11:18,1.135129236,1BHWO,T12P4,8
apple,x,2023/7/13 11:18,1.021635014,1BHXF,T12P4,8
apple,x,2023/7/13 11:18,1.056961773,1BHXC,T12P4,6
apple,x,2023/7/13 11:18,1.184033442,1BHXG,T12P4,6
apple,x,2023/7/13 11:18,0.970943087,1BHWV,T12P4,11
apple,x,2023/7/13 11:19,0.997198915,1BHXG,T12P4,5
apple,x,2023/7/13 11:19,1.072844429,1BHWT,T12P4,6
apple,x,2023/7/13 11:19,1.012464006,1BHXO,T12P4,6
apple,x,2023/7/13 11:19,0.889139927,1BHXH,T12P4,9
apple,x,2023/7/13 11:19,0.874537119,1BHXR,T12P4,5
apple,x,2023/7/13 11:19,0.918816037,1BHXQ,T12P4,11
apple,x,2023/7/13 11:19,0.881271683,1BHXR,T12P4,7
apple,x,2023/8/8 10:43,1.100096515,1BHXJ,T12P4,4
apple,x,2023/8/8 10:43,0.834004193,1BHXL,T12P4,9
apple,x,2023/8/8 10:43,1.014281721,1BHXU,T12P4,7
apple,x,2023/8/8 10:44,1.027738823,1BHYD,T14P5,7
apple,x,2023/8/8 10:44,1.10208218,1BHXN,T14P6,7
apple,x,2023/8/8 10:44,0.916420802,1BHXK,T14P6,11
apple,x,2023/8/8 10:44,0.951798866,1BHYC,T12P4,5
apple,x,2023/8/8 10:44,0.993319161,1BHYN,T12P4,8
apple,x,2023/8/8 10:44,1.03030467,1BHYM,T12P4,8
apple,x,2023/8/8 10:45,0.965310132,1BHXL,T12P4,6
apple,x,2023/8/8 10:45,1.075176845,1BHYN,T12P4,6
apple,x,2023/8/8 10:45,0.981912763,1BHXN,T12P4,11
apple,x,2023/8/8 10:45,1.092579487,1BHYD,T12P4,5
apple,x,2023/8/8 10:45,0.945009984,1BHXU,T12P4,6
apple,x,2023/8/8 10:45,0.832747949,1BHXW,T12P4,6
apple,x,2023/8/8 10:45,1.023781473,1BHXX,T12P4,9
apple,x,2023/8/8 10:45,1.015382705,1BHYB,T12P4,5
apple,x,2023/8/8 10:46,1.057734857,1BHYQ,T12P4,11
apple,x,2023/8/8 10:46,1.00206275,1BHYC,T12P4,7
apple,x,2023/8/8 10:46,1.079703304,1BHYQ,T12P4,4
apple,x,2023/8/8 10:46,0.974960939,1BHYO,T12P4,9
apple,x,2023/8/8 10:46,0.992083021,1BHYS,T12P4,7
apple,x,2023/8/8 10:46,1.037961363,1BHYO,T14P5,7
apple,x,2023/8/8 10:47,1.209805205,1BHYD,T14P6,7
apple,x,2023/8/8 10:46,1.046682536,1BHXX,T14P6,11
apple,x,2023/8/8 10:47,0.993447658,1BHYT,T12P4,5
apple,x,2023/8/8 10:47,0.777887775,1BHXK,T12P4,8
apple,x,2023/8/8 10:47,0.980892644,1BHYB,T12P4,8
apple,x,2023/8/8 10:47,0.804125323,1BHYO,T12P4,6
apple,x,2023/8/8 10:47,0.976642417,1BHYR,T12P4,6
apple,x,2023/8/8 10:48,1.040196371,1BHYX,T12P4,11
apple,x,2023/8/8 10:47,0.902366565,1BHYS,T12P4,5
apple,x,2023/8/8 10:48,1.021762854,1BHXW,T12P4,6
apple,x,2023/8/8 10:48,0.976340704,1BHYU,T12P4,6
apple,x,2023/8/8 10:48,0.899407518,1BHYR,T12P4,9
apple,x,2023/8/8 10:48,0.829240076,1BHYY,T12P4,5
apple,x,2023/8/8 10:48,0.78568656,1BHYB,T12P4,11
apple,x,2023/8/8 10:49,0.925879248,1BHYU,T12P4,7
apple,x,2023/8/8 10:49,1.11901719,1BHZB,T12P4,4
apple,x,2023/8/8 10:49,0.869227883,1BHYU,T12P4,9
apple,x,2023/8/8 10:49,1.016600434,1BHYY,T12P4,7
apple,x,2023/8/8 10:49,1.030108749,1BHZB,T14P5,7
apple,x,2023/8/8 10:49,0.806914077,1BHZD,T14P6,7
apple,x,2023/9/12 10:23,0.947770162,1BHYV,T14P6,11
apple,x,2023/9/12 10:23,1.022361236,1BHYW,T12P4,5
apple,x,2023/9/12 10:24,1.023626384,1BHYW,T12P4,8
apple,x,2023/9/12 10:24,1.002845042,1BHZC,T12P4,8
apple,x,2023/9/12 10:24,1.129690922,1BHZC,T12P4,6
apple,x,2023/9/12 10:25,0.921668117,1BHZG,T12P4,6
apple,x,2023/9/12 10:25,1.04022716,1BHZJ,T12P4,11
apple,x,2023/9/12 10:25,0.917144822,1BHZG,T12P4,5
apple,x,2023/9/12 10:25,1.246980522,1BHZE,T12P4,6
apple,x,2023/9/12 10:25,1.222106,1BHZE,T12P4,6
apple,x,2023/9/12 10:25,1.111421657,1BHZF,T12P4,9
apple,x,2023/9/12 10:25,0.939767423,1BHZF,T12P4,5
apple,x,2023/9/12 10:25,0.911888096,1BHZH,T12P4,11
apple,x,2023/9/12 10:25,1.032257781,1BHZJ,T12P4,7
apple,x,2023/9/12 10:25,1.003805215,1BHZK,T12P4,4
apple,x,2023/9/12 10:26,0.870419321,1BHZM,T12P4,9
apple,x,2023/9/12 10:26,0.941879942,1BHZR,T12P4,7
apple,x,2023/9/12 10:26,1.184233835,1BHZO,T14P5,7
apple,x,2023/9/12 10:26,1.08295253,1BHZR,T14P6,7
apple,x,2023/9/12 10:26,0.818027532,1BHZS,T14P6,11
apple,x,2023/9/12 10:26,0.996424408,1BHZV,T12P4,5
apple,x,2023/9/12 10:27,1.047604805,1BHZY,T12P4,8
apple,x,2023/9/12 10:27,1.07009864,1BIAC,T12P4,8
apple,x,2023/9/12 10:27,1.001413383,1BHZP,T12P4,6
apple,x,2023/9/12 10:27,1.098205938,1BIAI,T12P4,6
apple,x,2023/9/12 10:27,0.933050352,1BHZU,T12P4,11
apple,x,2023/9/12 10:28,0.93254752,1BHZS,T12P4,5
apple,x,2023/9/12 10:28,0.97326647,1BIAE,T12P4,6
apple,x,2023/9/12 10:28,0.980072538,1BHZY,T12P4,6
apple,x,2023/9/12 10:28,1.153936516,1BIAO,T12P4,9
apple,x,2023/9/12 10:29,1.050175744,1BIAJ,T12P4,5
apple,x,2023/9/12 10:29,1.14607102,1BIAC,T12P4,11
apple,x,2023/9/12 10:29,1.104649064,1BIAE,T12P4,7
apple,x,2023/9/12 10:29,1.06199039,1BIAI,T12P4,4
apple,x,2023/9/12 10:29,1.085216136,1BIAJ,T12P4,9
apple,x,2023/10/2 09:43,0.870676551,1BHZN,T12P4,7
apple,x,2023/10/2 09:43,1.021452314,1BIAN,T14P5,7
apple,x,2023/10/2 09:44,1.057771263,1BHZZ,T14P6,7
apple,x,2023/10/2 09:44,0.964839002,1BHZZ,T14P6,11
apple,x,2023/10/2 09:44,1.031873568,1BIAD,T12P4,5
apple,x,2023/10/2 09:44,1.153272397,1BIAN,T12P4,8
apple,x,2023/10/2 09:45,1.062228833,1BIAL,T12P4,8
apple,x,2023/10/2 09:45,0.92856472,1BIAK,T12P4,6
apple,x,2023/10/2 09:45,0.976134646,1BIAK,T12P4,6
apple,x,2023/10/2 09:45,0.984952732,1BIAY,T12P4,11
apple,x,2023/10/2 09:45,0.938569372,1BIBA,T12P4,5
apple,x,2023/10/2 09:45,1.028665283,1BIAL,T12P4,6
apple,x,2023/10/2 09:45,0.963826227,1BIBA,T12P4,6
apple,x,2023/10/2 09:46,1.015354015,1BIAR,T12P4,9
apple,x,2023/10/2 09:46,0.978333236,1BIAZ,T12P4,5
apple,x,2023/10/2 09:46,0.890150229,1BIBH,T12P4,11
apple,x,2023/10/2 09:46,0.891402073,1BIAY,T12P4,7
apple,x,2023/10/2 09:46,0.881939885,1BIAZ,T12P4,4
apple,x,2023/10/2 09:46,1.175668504,1BIBO,T12P4,9
apple,x,2023/10/2 09:46,1.040446954,1BIBH,T12P4,7
apple,x,2023/10/2 09:47,1.03923388,1BIAR,T14P5,7
apple,x,2023/10/2 09:47,0.988640996,1BIBB,T14P6,7
apple,x,2023/10/2 09:47,0.972695433,1BIBF,T14P6,11
apple,x,2023/10/2 09:47,1.178225839,1BIBB,T12P4,5
apple,x,2023/10/2 09:47,0.881156881,1BIBN,T12P4,8
apple,x,2023/10/2 09:47,1.03260714,1BIBH,T12P4,8
apple,x,2023/10/2 09:47,1.052084139,1BIBO,T12P4,6
apple,x,2023/10/2 09:47,0.800283644,1BIBT,T12P4,6
apple,x,2023/10/2 09:47,0.98413759,1BIBP,T12P4,11
apple,x,2023/10/2 09:47,0.943493233,1BIBT,T12P4,5
apple,x,2023/10/2 09:47,0.959884809,1BIBX,T12P4,6
apple,x,2023/10/2 09:48,1.206164806,1BIBE,T12P4,6
apple,x,2023/10/2 09:48,0.88018873,1BIBF,T12P4,9
apple,x,2023/10/2 09:48,0.972436054,1BIBI,T12P4,5
apple,x,2023/10/2 09:48,0.921107742,1BICD,T12P4,11
apple,x,2023/10/2 09:48,1.072060318,1BICF,T12P4,7
apple,x,2023/10/2 09:48,0.867874035,1BICE,T12P4,4
apple,x,2023/10/2 09:49,1.032190255,1BICJ,T12P4,9
apple,x,2023/10/2 09:49,1.138744534,1BICG,T12P4,7
apple,x,2023/10/2 09:49,1.006279186,1BICJ,T14P5,7
apple,x,2023/12/4 16:47,1.05668801,1BIBU,T14P6,7
apple,x,2023/12/4 16:47,1.133206065,1BIBW,T14P6,11
apple,x,2023/12/4 16:47,0.815206937,1BICM,T12P4,5
apple,x,2023/12/4 16:48,1.028418337,1BIBU,T12P4,8
apple,x,2023/12/4 16:48,1.00106718,1BICN,T12P4,8
apple,x,2023/12/4 16:48,1.130281266,1BICM,T12P4,6
apple,x,2023/12/4 16:48,0.958986745,1BICI,T12P4,6
apple,x,2023/12/4 16:48,0.954859045,1BICN,T12P4,11
apple,x,2023/12/4 16:49,0.98479557,1BICT,T12P4,5
apple,x,2023/12/4 16:49,1.071644151,1BIDK,T12P4,6
apple,x,2023/12/4 16:49,1.098585793,1BICM,T12P4,6
apple,x,2023/12/4 16:49,1.057551582,1BICV,T12P4,9
apple,x,2023/12/4 16:49,1.052845389,1BICV,T12P4,5
apple,x,2023/12/4 16:49,1.101727444,1BICU,T12P4,11
apple,x,2023/12/4 16:49,1.178318566,1BIDF,T12P4,7
apple,x,2023/12/4 16:49,0.820578564,1BICO,T12P4,4
apple,x,2023/12/4 16:50,0.937487011,1BIDG,T12P4,9
apple,x,2023/12/4 16:50,1.10342128,1BICN,T12P4,7
apple,x,2023/12/4 16:50,0.947363122,1BIBV,T14P5,7
apple,x,2023/12/4 16:50,1.074328103,1BICT,T14P6,7
apple,x,2023/12/4 16:50,0.93974835,1BICU,T14P6,11
apple,x,2023/12/4 16:50,0.954893943,1BIDE,T12P4,5
apple,x,2023/12/4 16:51,1.041989089,1BIBV,T12P4,8
apple,x,2023/12/4 16:51,1.211865703,1BIDL,T12P4,8
apple,x,2023/12/4 16:51,0.986602785,1BIDS,T12P4,6
apple,x,2023/12/4 16:51,0.946424853,1BICV,T12P4,6
apple,x,2023/12/4 16:51,1.064789031,1BIDT,T12P4,11
apple,x,2023/12/4 16:51,1.112261191,1BIDY,T12P4,5
apple,x,2023/12/4 16:51,1.020611351,1BIDF,T12P4,6
apple,x,2023/12/4 16:51,0.939040208,1BICI,T12P4,6
apple,x,2023/12/4 16:51,1.216559118,1BIER,T12P4,9
apple,x,2023/12/4 16:52,1.062272561,1BIEE,T12P4,5
apple,x,2023/12/4 16:52,0.823775559,1BIDK,T12P4,11
apple,x,2023/12/4 16:52,1.02876839,1BIBV,T12P4,7
apple,x,2023/12/4 16:52,1.194779031,1BIEQ,T12P4,4
apple,x,2023/12/4 16:52,1.034990584,1BIEF,T12P4,9
apple,x,2023/12/4 16:52,0.921929427,1BIDT,T12P4,7
apple,x,2023/12/4 16:52,0.991288304,1BIEY,T12P4,7
apple,x,2023/12/4 16:53,0.944168205,1BIFD,T12P4,7
apple,x,2023/12/8 11:08,0.866856132,1BIEP,T12P4,7
apple,x,2023/12/8 11:09,1.033687585,1BIEW,T12P4,7
apple,x,2023/12/8 11:09,0.976957616,1BICH,T12P4,7
apple,x,2023/12/8 11:10,1.041130077,1BIFH,T12P4,7
apple,x,2023/12/8 11:11,0.869854963,1BIEX,T12P4,7
apple,x,2023/12/8 11:11,0.890805609,1BIFH,T12P4,7
apple,x,2023/12/8 11:11,1.147651969,1BIFN,T12P4,7
apple,x,2023/12/8 11:11,0.902468326,1BIFQ,T12P4,7
apple,x,2023/12/8 11:12,1.006535447,1BIFP,T12P4,7
apple,x,2023/12/8 11:12,0.846022228,1BIFO,T12P4,7
apple,x,2023/12/8 11:12,0.850116003,1BIFQ,T12P4,7
apple,x,2023/12/8 11:12,1.031811365,1BIEW,T12P4,7
apple,x,2023/12/8 11:12,0.900495543,1BIFR,T12P4,7
apple,x,2023/12/8 11:12,1.009100374,1BIFY,T12P4,7
apple,x,2023/12/8 11:13,1.037277014,1BIFO,T12P4,7
apple,x,2023/12/8 11:13,0.832541113,1BIFX,T12P4,7
apple,x,2023/12/8 11:13,0.978585604,1BIGJ,T12P4,7
apple,x,2023/12/8 11:13,0.994697254,1BIGZ,T12P4,7
apple,x,2023/12/8 11:14,1.008826838,1BIHB,T12P4,7
apple,x,2023/12/8 11:14,1.059471893,1BIHA,T12P4,7
apple,x,2023/12/8 11:14,0.928685655,1BIHA,T12P4,7
apple,x,2023/12/8 11:14,1.037006513,1BIFY,T12P4,7
apple,x,2023/12/8 11:14,0.852414678,1BIHJ,T12P4,7
apple,x,2023/12/8 11:15,0.902579708,1BIHC,T12P4,7
apple,x,2023/12/8 11:15,0.916292914,1BIHL,T12P4,7
apple,x,2023/12/8 11:15,0.794760989,1BIHJ,T12P4,7
apple,x,2023/12/8 11:15,0.998643627,1BIHB,T12P4,7
apple,x,2023/12/8 11:16,0.966035394,1BIHQ,T12P4,7
apple,x,2023/12/8 11:16,0.843186838,1BIFW,T12P4,7
apple,x,2023/12/8 11:16,1.044033397,1BIGZ,T12P4,7
apple,x,2023/12/8 11:16,0.964452245,1BIFX,T12P4,7
apple,x,2023/12/8 11:16,1.105712116,1BIHK,T12P4,7
apple,x,2023/12/8 11:18,0.98615057,1BIHR,T12P4,7
apple,x,2023/12/8 11:19,0.969401263,1BIHP,T12P4,7
apple,x,2023/12/8 11:19,0.854694282,1BIHX,T12P4,7
apple,x,2023/12/8 11:20,0.886806333,1BIIN,T12P4,7
apple,x,2023/12/8 11:20,0.994111558,1BIIL,T12P4,7
apple,x,2023/12/8 11:20,1.160112419,1BIIT,T12P4,7
apple,x,2023/12/8 11:20,1.080651684,1BIIX,T12P4,7
apple,x,2023/12/8 11:20,1.086511624,1BIIM,T12P4,7
apple,x,2023/12/8 11:21,0.827134842,1BIIU,T12P4,7
apple,x,2023/12/8 11:21,0.946024613,1BIHY,T12P4,7
apple,x,2023/12/8 11:21,0.972396864,1BIIN,T12P4,7
apple,x,2023/12/8 11:21,0.87430585,1BIIT,T12P4,7
apple,x,2023/12/8 11:21,0.987186102,1BIIX,T12P4,7
apple,x,2023/12/8 11:21,0.930639689,1BIHR,T12P4,7
apple,x,2023/12/8 11:21,0.953475073,1BIIM,T12P4,7
apple,x,2023/12/8 11:21,1.090408232,1BIHZ,T12P4,7
apple,x,2023/12/8 11:21,1.289275657,1BIFG,T12P4,7
apple,x,2023/12/8 11:21,0.95549473,1BIJI,T12P4,7
apple,x,2023/12/8 11:22,0.882158831,1BIIY,T12P4,7
apple,x,2023/12/8 11:22,1.049299008,1BIJK,T12P4,7
apple,x,2023/12/8 11:22,0.955042517,1BIIL,T12P4,7
apple,x,2023/12/8 11:22,0.952059568,1BIIY,T12P4,7
apple,x,2023/12/8 11:22,0.918947612,1BIJI,T12P4,7
apple,x,2023/12/8 11:23,0.854433099,1BIIT,T12P4,7
apple,x,2023/12/8 11:23,0.970992417,1BIJJ,T12P4,7
apple,x,2023/12/8 11:24,1.086119094,1BIJK,T12P4,7
apple,x,2023/12/22 17:01,1.035996035,1BIKC,T12P4,7
apple,x,2023/12/22 17:01,1.001373014,1BIIW,T12P4,7
apple,x,2023/12/22 17:01,0.791984624,1BIKG,T12P4,7
apple,x,2023/12/22 17:02,0.78937889,1BIJV,T12P4,7
apple,x,2023/12/22 17:02,1.042790562,1BIKD,T12P4,7
apple,x,2023/12/22 17:02,0.934407548,1BIKD,T12P4,7
apple,x,2023/12/22 17:03,1.073991883,1BIKP,T12P4,7
apple,x,2023/12/22 17:03,0.947098883,1BIKM,T12P4,7
apple,x,2023/12/22 17:03,1.16442833,1BIKP,T12P4,7
apple,x,2023/12/22 17:03,1.048875408,1BIKW,T12P4,7
apple,x,2023/12/22 17:03,0.819445687,1BIDZ,T12P4,7
apple,x,2023/12/22 17:03,0.985353899,1BIKR,T12P4,7
apple,x,2023/12/22 17:04,0.972223708,1BIJS,T12P4,7
apple,x,2023/12/22 17:04,0.943871177,1BILB,T12P4,7
apple,x,2023/12/22 17:04,0.961017808,1BIEG,T12P4,7
apple,x,2023/12/22 17:05,1.015654682,1BIKF,T12P4,7
apple,x,2023/12/22 17:05,1.064188997,1BIKX,T12P4,7
apple,x,2024/1/5 15:40,1.123324956,1BIJU,T12P4,7
apple,x,2024/1/5 15:41,0.869607012,1BIKE,T12P4,7
apple,x,2024/1/5 15:41,0.813653811,1BIKL,T12P4,7
apple,x,2024/1/5 15:41,1.086419617,1BIJU,T12P4,7
apple,x,2024/1/5 15:42,0.971951265,1BIKE,T12P4,7
apple,x,2024/1/5 15:42,0.868234883,1BIKL,T12P4,7
apple,x,2024/1/5 15:43,0.756527236,1BIKZ,T12P4,7
apple,x,2024/1/5 15:44,1.075760012,1BIKN,T12P4,7
apple,x,2024/1/5 15:45,1.049672399,1BIKO,T12P4,7
apple,x,2024/1/5 15:47,0.974093407,1BIKN,T12P4,7
apple,x,2024/1/5 15:48,1.016033795,1BIKY,T12P4,7
apple,x,2024/1/5 15:48,0.975204843,1BIKN,T12P4,7
apple,x,2024/1/5 15:48,0.950599096,1BILF,T12P4,7
apple,x,2024/1/5 15:48,1.148526096,1BILF,T12P4,7
apple,x,2024/1/5 15:49,0.728086866,1BILA,T12P4,7
apple,x,2024/1/5 15:49,0.800483711,1BIKY,T12P4,7
apple,x,2024/1/5 15:50,1.111027556,1BILA,T12P4,7
apple,x,2024/1/5 15:50,1.001248276,1BILG,T12P4,7
apple,x,2024/1/5 15:50,1.128951374,1BILH,T12P4,7
apple,x,2024/1/5 15:50,0.909069389,1BILH,T12P4,7
apple,x,2024/1/5 15:50,1.086295258,1BILA,T12P4,7
apple,x,2024/1/5 15:50,0.982462187,1BILI,T12P4,7
apple,x,2024/1/5 15:51,0.987028077,1BIJT,T12P4,7
apple,x,2024/1/5 15:51,1.056611039,1BILE,T12P4,7
apple,x,2024/1/5 15:51,1.07206886,1BHXP,T12P4,7
apple,x,2024/1/5 15:51,1.199647239,1BILH,T12P4,7
apple,x,2024/1/5 15:51,1.077672468,1BILN,T12P4,7
apple,x,2024/1/5 15:51,1.023413322,1BILK,T12P4,7
apple,x,2024/1/5 15:52,1.098534023,1BILY,T12P4,7
apple,x,2024/1/5 15:52,0.946307756,1BIJT,T12P4,7
apple,x,2024/1/5 15:52,0.867096198,1BIKQ,T12P4,7
apple,x,2024/1/5 15:52,1.021173139,1BIKO,T12P4,7
apple,x,2024/1/5 15:53,0.958310015,1BIJT,T12P4,7
apple,x,2024/1/5 15:52,0.903153404,1BILN,T12P4,7
apple,x,2024/1/5 15:53,1.078874771,1BILL,T12P4,7
apple,x,2024/1/5 15:53,0.854814431,1BIME,T12P4,7
apple,x,2024/1/5 15:53,1.1130542,1BIKQ,T12P4,7
apple,x,2024/1/5 15:53,0.898120829,1BILZ,T12P4,7
apple,x,2024/1/5 15:53,1.177282733,1BILY,T12P4,7
apple,x,2024/1/5 15:54,0.983085439,1BILE,T12P4,7
apple,x,2024/1/5 15:54,0.955251676,1BILD,T12P4,7
apple,x,2024/1/5 15:54,1.032217383,1BIMA,T12P4,7
apple,x,2024/1/5 15:54,0.980451153,1BILY,T12P4,7
apple,x,2024/1/5 15:54,0.911370244,1BILI,T12P4,7
apple,x,2024/1/5 15:55,1.060873139,1BILL,T12P4,7
