GroupName,ChartName,point_time,point_val,Batch_ID,FabPhase,Production Line
1,1,2023/5/3 18:13,98.13194709,15822E08A76,T14P78,80
1,1,2023/5/3 20:13,98.99717792,15822E08A77,T14P79,81
1,1,2023/5/3 22:13,99.36076623,15822E08A78,T14P80,82
1,1,2023/5/4 00:13,98.86991228,15822E08A79,T14P81,83
1,1,2023/5/4 02:13,99.68934781,15822E08A80,T14P82,84
1,1,2023/5/4 04:13,98.65539064,15822E08A81,T14P83,85
1,1,2023/5/4 06:13,99.26278331,15822E08A82,T14P84,86
1,1,2023/5/4 08:13,98.38883558,15822E08A83,T14P85,87
1,1,2023/5/4 10:13,98.80665989,15822E08A84,T14P86,88
1,1,2023/5/4 12:13,99.30073316,15822E08A85,T14P87,89
1,1,2023/5/4 14:13,98.89088069,15822E08A86,T14P88,90
1,1,2023/5/4 16:13,99.14465345,15822E08A87,T14P89,91
1,1,2023/5/4 18:13,99.16346293,15822E08A88,T14P90,92
1,1,2023/5/4 20:13,98.30942523,15822E08A89,T14P91,93
1,1,2023/5/4 22:13,98.82483313,15822E08A90,T14P92,94
1,1,2023/5/5 00:13,98.35452397,15822E08A91,T14P93,95
1,1,2023/5/5 02:13,98.58474331,15822E08A92,T14P94,96
1,1,2023/5/5 04:13,98.82661712,15822E08A93,T14P95,97
1,1,2023/5/5 06:13,98.47267658,15822E08A94,T14P96,98
1,1,2023/5/5 08:13,99.43674813,15822E08A95,T14P97,99
1,1,2023/5/5 10:13,99.24047972,15822E08A96,T14P98,100
1,1,2023/5/5 12:13,98.60972466,15822E08A97,T14P99,101
1,1,2023/5/5 14:13,99.64973566,15822E08A98,T14P100,102
1,1,2023/5/5 16:13,99.34561938,15822E08A99,T14P101,103
1,1,2023/5/5 18:13,99.11657685,15822E08A100,T14P102,104
1,1,2023/5/5 20:13,98.86240629,15822E08A101,T14P103,105
1,1,2023/5/5 22:13,98.04070232,15822E08A102,T14P104,106
1,1,2023/5/6 00:13,99.74567368,15822E08A103,T14P105,107
1,1,2023/5/6 02:13,98.86893242,15822E08A104,T14P106,108
1,1,2023/5/6 04:13,99.00888377,15822E08A105,T14P107,109
1,1,2023/5/6 06:13,98.19335876,15822E08A106,T14P108,110
1,1,2023/5/6 08:13,99.09949588,15822E08A107,T14P109,111
1,1,2023/5/6 10:13,98.50761144,15822E08A108,T14P110,112
1,1,2023/5/6 12:13,98.39612969,15822E08A109,T14P111,113
1,1,2023/5/6 14:13,98.86229083,15822E08A110,T14P112,114
1,1,2023/5/6 16:13,99.20992804,15822E08A111,T14P113,115
1,1,2023/5/6 18:13,98.54980602,15822E08A112,T14P114,116
1,1,2023/5/6 20:13,99.81455549,15822E08A113,T14P115,117
1,1,2023/5/6 22:13,99.40506977,15822E08A114,T14P116,118
1,1,2023/5/7 00:13,98.83462633,15822E08A115,T14P117,119
1,1,2023/5/7 02:13,98.78843341,15822E08A116,T14P118,120
1,1,2023/5/7 04:13,98.39170086,15822E08A117,T14P119,121
1,1,2023/5/7 06:13,98.25375724,15822E08A118,T14P120,122
1,1,2023/5/7 08:13,99.46223888,15822E08A119,T14P121,123
1,1,2023/5/7 10:13,98.85682354,15822E08A120,T14P122,124
1,1,2023/5/7 12:13,99.13435414,15822E08A121,T14P123,125
1,1,2023/5/7 14:13,99.09838327,15822E08A122,T14P124,126
,,,,,,
